Conver,Conver,corr,corr,Diction,Diction,DisVoice,DisVoice,LIWC,LIWC,OpenSmile,OpenSmile
,,F81_affectby_F32,0.7728286326872928,,,,,,,,
,,F35_affectby_F38,0.7728286326872928,,,,,,,,
,,F51_affectby_F81,0.7728286326872928,,,,,,,,
,,F31_affectby_F14,0.7728286326872928,,,,,,,,
,,F14_affectby_F13,0.7728286326872928,,,,,,,,
,,F52_affectby_F51,0.7728286326872928,,,,,,,,
,,F66_affectby_F15,0.7728286326872928,,,,,,,,
,,F25_affectby_F72,0.7728286326872928,,,,,,,,
,,F32_affectby_F50,0.7728286326872928,,,,,,,,
,,F16_affectby_F27,0.7728286326872928,,,,,,,,
,,F65_affectby_F64,0.7751552368897197,,,,,,,,
,,F61_affectby_F76,0.7751552368897197,,,,,,,,
,,F69_affectby_F66,0.7751552368897197,,,,,,,,
,,F88_affectby_F40,0.7751552368897197,,,,,,,,
,,F74_affectby_F48,0.7751552368897197,,,,,,,,
,,F9_affectby_F38,0.7751552368897197,,,,,,,,
,,F8_affectby_F1,0.7751552368897197,,,,,,,,
,,F58_affectby_F30,0.7751552368897197,,,,,,,,
,,F62_affectby_F65,0.7751552368897197,,,,,,,,
,,F13_affectby_F53,0.7751552368897197,,,,,,,,
,,F59_affectby_F55,0.7751552368897197,,,,,,,,
,,F54_affectby_F67,0.7751552368897197,,,,,,,,
,,F35_affectby_F2,0.7774838613898579,,,,,,,,
,,F21_affectby_F46,0.7774838613898579,,,,,,,,
,,F72_affectby_F82,0.7774838613898579,,,,,,,,
,,F38_affectby_F88,0.7774838613898579,,,,,,,,
,,F78_affectby_F40,0.7774838613898579,,,,,,,,
,,F48_affectby_F88,0.7774838613898579,,,,,,,,
,,F65_affectby_F42,0.7774838613898579,,,,,,,,
,,F36_affectby_F22,0.7774838613898579,,,,,,,,
,,F26_affectby_F54,0.7774838613898579,,,,,,,,
,,F31_affectby_F62,0.7774838613898579,,,,,,,,
,,F88_affectby_F38,0.7774838613898579,,,,,,,,
,,F16_affectby_F35,0.7774838613898579,,,,,,,,
,,F34_affectby_F38,0.7774838613898579,,,,,,,,
,,F73_affectby_F49,0.7774838613898579,,,,,,,,
,,F41_affectby_F43,0.7774838613898579,,,,,,,,
,,F48_affectby_F11,0.7774838613898579,,,,,,,,
,,F72_affectby_F45,0.7774838613898579,,,,,,,,
,,F84_affectby_F85,0.7774838613898579,,,,,,,,
,,F80_affectby_F35,0.7798144864219005,,,,,,,,
,,F2_affectby_F15,0.7798144864219005,,,,,,,,
,,F48_affectby_F21,0.7798144864219005,,,,,,,,
,,F42_affectby_F61,0.7798144864219005,,,,,,,,
,,F69_affectby_F46,0.7798144864219005,,,,,,,,
,,F34_affectby_F31,0.7798144864219005,,,,,,,,
,,F34_affectby_F61,0.7798144864219005,,,,,,,,
,,F70_affectby_F55,0.7798144864219005,,,,,,,,
,,F32_affectby_F78,0.7798144864219005,,,,,,,,
,,F6_affectby_F49,0.7798144864219005,,,,,,,,
,,F22_affectby_F84,0.7798144864219005,,,,,,,,
,,F30_affectby_F88,0.7798144864219005,,,,,,,,
,,F4_affectby_F78,0.7798144864219005,,,,,,,,
,,F36_affectby_F34,0.7798144864219005,,,,,,,,
,,F53_affectby_F49,0.7798144864219005,,,,,,,,
,,F50_affectby_F10,0.7798144864219005,,,,,,,,
,,F67_affectby_F23,0.7798144864219005,,,,,,,,
,,F29_affectby_F57,0.7798144864219005,,,,,,,,
,,F27_affectby_F86,0.7798144864219005,,,,,,,,
,,F31_affectby_F76,0.7798144864219005,,,,,,,,
,,F68_affectby_F28,0.7798144864219005,,,,,,,,
,,F10_affectby_F39,0.7798144864219005,,,,,,,,
,,F74_affectby_F62,0.7798144864219005,,,,,,,,
,,F85_affectby_F71,0.7798144864219005,,,,,,,,
,,F35_affectby_F74,0.7798144864219005,,,,,,,,
,,F40_affectby_F9,0.7821470921657978,,,,,,,,
,,F44_affectby_F25,0.7821470921657978,,,,,,,,
,,F55_affectby_F60,0.7821470921657978,,,,,,,,
,,F3_affectby_F88,0.7821470921657978,,,,,,,,
,,F31_affectby_F35,0.7821470921657978,,,,,,,,
,,F73_affectby_F53,0.7821470921657978,,,,,,,,
,,F21_affectby_F85,0.7821470921657978,,,,,,,,
,,F34_affectby_F78,0.7821470921657978,,,,,,,,
,,F27_affectby_F47,0.7821470921657978,,,,,,,,
,,F20_affectby_F70,0.7821470921657978,,,,,,,,
,,F72_affectby_F83,0.7821470921657978,,,,,,,,
,,F36_affectby_F20,0.7821470921657978,,,,,,,,
,,F20_affectby_F85,0.7821470921657978,,,,,,,,
,,F18_affectby_F51,0.7821470921657978,,,,,,,,
,,F3_affectby_F76,0.7821470921657978,,,,,,,,
,,F33_affectby_F32,0.7821470921657978,,,,,,,,
,,F75_affectby_F45,0.7821470921657978,,,,,,,,
,,F23_affectby_F53,0.7844816587475821,,,,,,,,
,,F87_affectby_F79,0.7844816587475821,,,,,,,,
,,F43_affectby_F34,0.7844816587475821,,,,,,,,
,,F72_affectby_F39,0.7844816587475821,,,,,,,,
,,F2_affectby_F19,0.7844816587475821,,,,,,,,
,,F39_affectby_F34,0.7844816587475821,,,,,,,,
,,F8_affectby_F27,0.7844816587475821,,,,,,,,
,,F42_affectby_F67,0.7844816587475821,,,,,,,,
,,F38_affectby_F26,0.7844816587475821,,,,,,,,
,,F70_affectby_F23,0.7844816587475821,,,,,,,,
,,F18_affectby_F73,0.7868181662414624,,,,,,,,
,,F72_affectby_F1,0.7868181662414624,,,,,,,,
,,F82_affectby_F76,0.7868181662414624,,,,,,,,
,,F76_affectby_F73,0.7868181662414624,,,,,,,,
,,F31_affectby_F72,0.7868181662414624,,,,,,,,
,,F47_affectby_F58,0.7868181662414624,,,,,,,,
,,F37_affectby_F61,0.7868181662414624,,,,,,,,
,,F62_affectby_F76,0.7868181662414624,,,,,,,,
,,F38_affectby_F13,0.7868181662414624,,,,,,,,
,,F39_affectby_F43,0.7868181662414624,,,,,,,,
,,F87_affectby_F4,0.7868181662414624,,,,,,,,
,,F42_affectby_F5,0.7868181662414624,,,,,,,,
,,F71_affectby_F54,0.7868181662414624,,,,,,,,
,,F13_affectby_F74,0.7868181662414624,,,,,,,,
,,F60_affectby_F29,0.7891565946681078,,,,,,,,
,,F14_affectby_F86,0.7891565946681078,,,,,,,,
,,F48_affectby_F53,0.7891565946681078,,,,,,,,
,,F54_affectby_F4,0.7891565946681078,,,,,,,,
,,F6_affectby_F27,0.7891565946681078,,,,,,,,
,,F24_affectby_F79,0.7891565946681078,,,,,,,,
,,F53_affectby_F71,0.7891565946681078,,,,,,,,
,,F14_affectby_F58,0.7891565946681078,,,,,,,,
,,F68_affectby_F65,0.7891565946681078,,,,,,,,
,,F44_affectby_F38,0.7891565946681078,,,,,,,,
,,F62_affectby_F75,0.7891565946681078,,,,,,,,
,,F54_affectby_F55,0.7891565946681078,,,,,,,,
,,F23_affectby_F36,0.7891565946681078,,,,,,,,
,,F27_affectby_F34,0.7891565946681078,,,,,,,,
,,F48_affectby_F39,0.7891565946681078,,,,,,,,
,,F57_affectby_F57,0.7891565946681078,,,,,,,,
,,F9_affectby_F48,0.7891565946681078,,,,,,,,
,,F31_affectby_F79,0.7891565946681078,,,,,,,,
,,F52_affectby_F78,0.7891565946681078,,,,,,,,
,,F76_affectby_F30,0.7891565946681078,,,,,,,,
,,F31_affectby_F23,0.7914969239969125,,,,,,,,
,,F6_affectby_F38,0.7914969239969125,,,,,,,,
,,F79_affectby_F9,0.7914969239969125,,,,,,,,
,,F4_affectby_F43,0.7914969239969125,,,,,,,,
,,F26_affectby_F48,0.7914969239969125,,,,,,,,
,,F86_affectby_F35,0.7914969239969125,,,,,,,,
,,F26_affectby_F74,0.7914969239969125,,,,,,,,
,,F85_affectby_F30,0.7914969239969125,,,,,,,,
,,F78_affectby_F60,0.7914969239969125,,,,,,,,
,,F86_affectby_F83,0.7914969239969125,,,,,,,,
,,F23_affectby_F43,0.7914969239969125,,,,,,,,
,,F68_affectby_F68,0.7914969239969125,,,,,,,,
,,F40_affectby_F86,0.7914969239969125,,,,,,,,
,,F37_affectby_F62,0.7914969239969125,,,,,,,,
,,F13_affectby_F10,0.7914969239969125,,,,,,,,
,,F66_affectby_F61,0.7914969239969125,,,,,,,,
,,F54_affectby_F65,0.7914969239969125,,,,,,,,
,,F47_affectby_F53,0.7914969239969125,,,,,,,,
,,F53_affectby_F53,0.7914969239969125,,,,,,,,
,,F38_affectby_F35,0.7914969239969125,,,,,,,,
,,F43_affectby_F58,0.7938391341458761,,,,,,,,
,,F31_affectby_F70,0.7938391341458761,,,,,,,,
,,F47_affectby_F33,0.7938391341458761,,,,,,,,
,,F22_affectby_F50,0.7938391341458761,,,,,,,,
,,F64_affectby_F59,0.7938391341458761,,,,,,,,
,,F55_affectby_F49,0.7938391341458761,,,,,,,,
,,F38_affectby_F14,0.7938391341458761,,,,,,,,
,,F54_affectby_F76,0.7938391341458761,,,,,,,,
,,F3_affectby_F18,0.7938391341458761,,,,,,,,
,,F63_affectby_F71,0.7938391341458761,,,,,,,,
,,F31_affectby_F31,0.7961832049816105,,,,,,,,
,,F28_affectby_F82,0.7961832049816105,,,,,,,,
,,F2_affectby_F14,0.7961832049816105,,,,,,,,
,,F81_affectby_F24,0.7961832049816105,,,,,,,,
,,F1_affectby_F76,0.7961832049816105,,,,,,,,
,,F53_affectby_F13,0.7961832049816105,,,,,,,,
,,F56_affectby_F73,0.7961832049816105,,,,,,,,
,,F48_affectby_F38,0.7961832049816105,,,,,,,,
,,F32_affectby_F44,0.7961832049816105,,,,,,,,
,,F40_affectby_F80,0.7961832049816105,,,,,,,,
,,F43_affectby_F76,0.7961832049816105,,,,,,,,
,,F57_affectby_F22,0.7961832049816105,,,,,,,,
,,F78_affectby_F25,0.7961832049816105,,,,,,,,
,,F12_affectby_F36,0.7961832049816105,,,,,,,,
,,F66_affectby_F72,0.7961832049816105,,,,,,,,
,,F19_affectby_F33,0.7961832049816105,,,,,,,,
,,F76_affectby_F28,0.7961832049816105,,,,,,,,
,,F67_affectby_F65,0.7961832049816105,,,,,,,,
,,F2_affectby_F62,0.7961832049816105,,,,,,,,
,,F8_affectby_F24,0.7961832049816105,,,,,,,,
,,F78_affectby_F9,0.7961832049816105,,,,,,,,
,,F58_affectby_F59,0.7961832049816105,,,,,,,,
,,F67_affectby_F36,0.7985291163212014,,,,,,,,
,,F31_affectby_F39,0.7985291163212014,,,,,,,,
,,F74_affectby_F9,0.7985291163212014,,,,,,,,
,,F60_affectby_F63,0.7985291163212014,,,,,,,,
,,F58_affectby_F41,0.7985291163212014,,,,,,,,
,,F11_affectby_F40,0.7985291163212014,,,,,,,,
,,F7_affectby_F3,0.7985291163212014,,,,,,,,
,,F32_affectby_F1,0.7985291163212014,,,,,,,,
,,F28_affectby_F55,0.7985291163212014,,,,,,,,
,,F43_affectby_F65,0.7985291163212014,,,,,,,,
,,F31_affectby_F43,0.7985291163212014,,,,,,,,
,,F54_affectby_F36,0.7985291163212014,,,,,,,,
,,F23_affectby_F23,0.7985291163212014,,,,,,,,
,,F34_affectby_F53,0.7985291163212014,,,,,,,,
,,F47_affectby_F25,0.7985291163212014,,,,,,,,
,,F1_affectby_F62,0.7985291163212014,,,,,,,,
,,F11_affectby_F33,0.7985291163212014,,,,,,,,
,,F76_affectby_F36,0.7985291163212014,,,,,,,,
,,F8_affectby_F60,0.8008768479308643,,,,,,,,
,,F46_affectby_F6,0.8008768479308643,,,,,,,,
,,F62_affectby_F10,0.8008768479308643,,,,,,,,
,,F68_affectby_F62,0.8008768479308643,,,,,,,,
,,F1_affectby_F67,0.8008768479308643,,,,,,,,
,,F30_affectby_F70,0.8008768479308643,,,,,,,,
,,F23_affectby_F18,0.8008768479308643,,,,,,,,
,,F69_affectby_F8,0.8008768479308643,,,,,,,,
,,F55_affectby_F80,0.8008768479308643,,,,,,,,
,,F19_affectby_F87,0.8008768479308643,,,,,,,,
,,F71_affectby_F85,0.8008768479308643,,,,,,,,
,,F3_affectby_F66,0.8008768479308643,,,,,,,,
,,F51_affectby_F16,0.8008768479308643,,,,,,,,
,,F3_affectby_F15,0.8008768479308643,,,,,,,,
,,F5_affectby_F33,0.8008768479308643,,,,,,,,
,,F36_affectby_F87,0.803226379528167,,,,,,,,
,,F81_affectby_F85,0.803226379528167,,,,,,,,
,,F18_affectby_F87,0.803226379528167,,,,,,,,
,,F23_affectby_F77,0.803226379528167,,,,,,,,
,,F63_affectby_F60,0.803226379528167,,,,,,,,
,,F24_affectby_F65,0.803226379528167,,,,,,,,
,,F41_affectby_F70,0.803226379528167,,,,,,,,
,,F35_affectby_F41,0.803226379528167,,,,,,,,
,,F14_affectby_F36,0.803226379528167,,,,,,,,
,,F28_affectby_F62,0.803226379528167,,,,,,,,
,,F64_affectby_F84,0.803226379528167,,,,,,,,
,,F33_affectby_F70,0.803226379528167,,,,,,,,
,,F64_affectby_F66,0.803226379528167,,,,,,,,
,,F58_affectby_F35,0.803226379528167,,,,,,,,
,,F2_affectby_F36,0.803226379528167,,,,,,,,
,,F23_affectby_F13,0.803226379528167,,,,,,,,
,,F54_affectby_F16,0.803226379528167,,,,,,,,
,,F64_affectby_F12,0.803226379528167,,,,,,,,
,,F64_affectby_F60,0.805577690781881,,,,,,,,
,,F43_affectby_F8,0.805577690781881,,,,,,,,
,,F54_affectby_F31,0.805577690781881,,,,,,,,
,,F17_affectby_F85,0.805577690781881,,,,,,,,
,,F25_affectby_F24,0.805577690781881,,,,,,,,
,,F37_affectby_F54,0.805577690781881,,,,,,,,
,,F52_affectby_F52,0.805577690781881,,,,,,,,
,,F40_affectby_F74,0.805577690781881,,,,,,,,
,,F42_affectby_F4,0.805577690781881,,,,,,,,
,,F54_affectby_F6,0.805577690781881,,,,,,,,
,,F83_affectby_F53,0.805577690781881,,,,,,,,
,,F42_affectby_F59,0.805577690781881,,,,,,,,
,,F86_affectby_F75,0.805577690781881,,,,,,,,
,,F11_affectby_F65,0.805577690781881,,,,,,,,
,,F66_affectby_F50,0.805577690781881,,,,,,,,
,,F81_affectby_F42,0.805577690781881,,,,,,,,
,,F45_affectby_F26,0.805577690781881,,,,,,,,
,,F56_affectby_F72,0.805577690781881,,,,,,,,
,,F15_affectby_F23,0.805577690781881,,,,,,,,
,,F72_affectby_F59,0.805577690781881,,,,,,,,
,,F56_affectby_F67,0.805577690781881,,,,,,,,
,,F43_affectby_F41,0.805577690781881,,,,,,,,
,,F39_affectby_F45,0.805577690781881,,,,,,,,
,,F85_affectby_F60,0.8079307613117854,,,,,,,,
,,F57_affectby_F16,0.8079307613117854,,,,,,,,
,,F13_affectby_F71,0.8079307613117854,,,,,,,,
,,F22_affectby_F55,0.8079307613117854,,,,,,,,
,,F30_affectby_F50,0.8079307613117854,,,,,,,,
,,F32_affectby_F33,0.8079307613117854,,,,,,,,
,,F38_affectby_F62,0.8079307613117854,,,,,,,,
,,F84_affectby_F30,0.8079307613117854,,,,,,,,
,,F25_affectby_F64,0.8079307613117854,,,,,,,,
,,F32_affectby_F31,0.8079307613117854,,,,,,,,
,,F87_affectby_F45,0.8079307613117854,,,,,,,,
,,F8_affectby_F59,0.8079307613117854,,,,,,,,
,,F17_affectby_F60,0.8079307613117854,,,,,,,,
,,F4_affectby_F53,0.8079307613117854,,,,,,,,
,,F51_affectby_F51,0.8079307613117854,,,,,,,,
,,F43_affectby_F85,0.8102855706911649,,,,,,,,
,,F72_affectby_F54,0.8102855706911649,,,,,,,,
,,F63_affectby_F58,0.8102855706911649,,,,,,,,
,,F68_affectby_F64,0.8102855706911649,,,,,,,,
,,F63_affectby_F87,0.8102855706911649,,,,,,,,
,,F5_affectby_F24,0.8102855706911649,,,,,,,,
,,F30_affectby_F14,0.8102855706911649,,,,,,,,
,,F59_affectby_F30,0.8102855706911649,,,,,,,,
,,F79_affectby_F72,0.8102855706911649,,,,,,,,
,,F5_affectby_F80,0.8102855706911649,,,,,,,,
,,F46_affectby_F51,0.8102855706911649,,,,,,,,
,,F50_affectby_F64,0.8102855706911649,,,,,,,,
,,F12_affectby_F2,0.8102855706911649,,,,,,,,
,,F66_affectby_F18,0.8126420984448227,,,,,,,,
,,F66_affectby_F76,0.8126420984448227,,,,,,,,
,,F28_affectby_F13,0.8126420984448227,,,,,,,,
,,F77_affectby_F28,0.8126420984448227,,,,,,,,
,,F15_affectby_F8,0.8126420984448227,,,,,,,,
,,F50_affectby_F59,0.8126420984448227,,,,,,,,
,,F8_affectby_F2,0.8126420984448227,,,,,,,,
,,F18_affectby_F58,0.8126420984448227,,,,,,,,
,,F29_affectby_F73,0.8126420984448227,,,,,,,,
,,F23_affectby_F60,0.8126420984448227,,,,,,,,
,,F75_affectby_F83,0.8126420984448227,,,,,,,,
,,F54_affectby_F15,0.8126420984448227,,,,,,,,
,,F7_affectby_F9,0.8126420984448227,,,,,,,,
,,F43_affectby_F30,0.8150003240517885,,,,,,,,
,,F2_affectby_F11,0.8150003240517885,,,,,,,,
,,F78_affectby_F76,0.8150003240517885,,,,,,,,
,,F13_affectby_F45,0.8150003240517885,,,,,,,,
,,F6_affectby_F44,0.8150003240517885,,,,,,,,
,,F48_affectby_F41,0.8150003240517885,,,,,,,,
,,F23_affectby_F9,0.8150003240517885,,,,,,,,
,,F88_affectby_F74,0.8150003240517885,,,,,,,,
,,F85_affectby_F44,0.8150003240517885,,,,,,,,
,,F78_affectby_F36,0.8150003240517885,,,,,,,,
,,F38_affectby_F71,0.8150003240517885,,,,,,,,
,,F44_affectby_F20,0.8150003240517885,,,,,,,,
,,F38_affectby_F68,0.8150003240517885,,,,,,,,
,,F69_affectby_F27,0.8150003240517885,,,,,,,,
,,F15_affectby_F33,0.8173602269443866,,,,,,,,
,,F66_affectby_F85,0.8173602269443866,,,,,,,,
,,F68_affectby_F34,0.8173602269443866,,,,,,,,
,,F82_affectby_F75,0.8173602269443866,,,,,,,,
,,F84_affectby_F9,0.8173602269443866,,,,,,,,
,,F29_affectby_F65,0.8173602269443866,,,,,,,,
,,F58_affectby_F77,0.8173602269443866,,,,,,,,
,,F73_affectby_F42,0.8173602269443866,,,,,,,,
,,F56_affectby_F59,0.8173602269443866,,,,,,,,
,,F59_affectby_F8,0.8173602269443866,,,,,,,,
,,F17_affectby_F52,0.8173602269443866,,,,,,,,
,,F2_affectby_F56,0.8173602269443866,,,,,,,,
,,F69_affectby_F28,0.8173602269443866,,,,,,,,
,,F54_affectby_F61,0.8173602269443866,,,,,,,,
,,F38_affectby_F2,0.8173602269443866,,,,,,,,
,,F60_affectby_F44,0.8173602269443866,,,,,,,,
,,F54_affectby_F39,0.8173602269443866,,,,,,,,
,,F57_affectby_F34,0.8173602269443866,,,,,,,,
,,F48_affectby_F36,0.8197217865095112,,,,,,,,
,,F78_affectby_F27,0.8197217865095112,,,,,,,,
,,F8_affectby_F79,0.8197217865095112,,,,,,,,
,,F8_affectby_F45,0.8197217865095112,,,,,,,,
,,F83_affectby_F36,0.8197217865095112,,,,,,,,
,,F68_affectby_F87,0.8197217865095112,,,,,,,,
,,F50_affectby_F62,0.8197217865095112,,,,,,,,
,,F47_affectby_F7,0.8197217865095112,,,,,,,,
,,F51_affectby_F7,0.8197217865095112,,,,,,,,
,,F23_affectby_F66,0.8197217865095112,,,,,,,,
,,F42_affectby_F54,0.8197217865095112,,,,,,,,
,,F17_affectby_F42,0.8197217865095112,,,,,,,,
,,F7_affectby_F66,0.8197217865095112,,,,,,,,
,,F54_affectby_F19,0.8197217865095112,,,,,,,,
,,F64_affectby_F11,0.8197217865095112,,,,,,,,
,,F9_affectby_F80,0.8197217865095112,,,,,,,,
,,F72_affectby_F51,0.8220849820887837,,,,,,,,
,,F58_affectby_F57,0.8220849820887837,,,,,,,,
,,F45_affectby_F16,0.8220849820887837,,,,,,,,
,,F49_affectby_F53,0.8220849820887837,,,,,,,,
,,F42_affectby_F6,0.8220849820887837,,,,,,,,
,,F38_affectby_F21,0.8220849820887837,,,,,,,,
,,F16_affectby_F83,0.8220849820887837,,,,,,,,
,,F42_affectby_F40,0.8220849820887837,,,,,,,,
,,F82_affectby_F87,0.8220849820887837,,,,,,,,
,,F5_affectby_F37,0.8220849820887837,,,,,,,,
,,F69_affectby_F13,0.8220849820887837,,,,,,,,
,,F33_affectby_F2,0.8220849820887837,,,,,,,,
,,F64_affectby_F52,0.8220849820887837,,,,,,,,
,,F63_affectby_F29,0.8220849820887837,,,,,,,,
,,F39_affectby_F26,0.8220849820887837,,,,,,,,
,,F19_affectby_F23,0.8220849820887837,,,,,,,,
,,F4_affectby_F41,0.8220849820887837,,,,,,,,
,,F34_affectby_F8,0.8220849820887837,,,,,,,,
,,F56_affectby_F74,0.8220849820887837,,,,,,,,
,,F20_affectby_F60,0.8220849820887837,,,,,,,,
,,F21_affectby_F54,0.824449792980077,,,,,,,,
,,F41_affectby_F2,0.824449792980077,,,,,,,,
,,F70_affectby_F53,0.824449792980077,,,,,,,,
,,F26_affectby_F78,0.824449792980077,,,,,,,,
,,F52_affectby_F50,0.824449792980077,,,,,,,,
,,F55_affectby_F88,0.824449792980077,,,,,,,,
,,F19_affectby_F35,0.824449792980077,,,,,,,,
,,F41_affectby_F64,0.824449792980077,,,,,,,,
,,F17_affectby_F73,0.824449792980077,,,,,,,,
,,F49_affectby_F73,0.824449792980077,,,,,,,,
,,F77_affectby_F26,0.824449792980077,,,,,,,,
,,F60_affectby_F52,0.824449792980077,,,,,,,,
,,F48_affectby_F16,0.824449792980077,,,,,,,,
,,F53_affectby_F39,0.824449792980077,,,,,,,,
,,F21_affectby_F34,0.824449792980077,,,,,,,,
,,F8_affectby_F52,0.824449792980077,,,,,,,,
,,F20_affectby_F64,0.824449792980077,,,,,,,,
,,F60_affectby_F66,0.824449792980077,,,,,,,,
,,F57_affectby_F35,0.824449792980077,,,,,,,,
,,F24_affectby_F47,0.8268161984360933,,,,,,,,
,,F19_affectby_F85,0.8268161984360933,,,,,,,,
,,F74_affectby_F64,0.8268161984360933,,,,,,,,
,,F6_affectby_F25,0.8268161984360933,,,,,,,,
,,F55_affectby_F78,0.8268161984360933,,,,,,,,
,,F76_affectby_F68,0.8268161984360933,,,,,,,,
,,F76_affectby_F25,0.8268161984360933,,,,,,,,
,,F20_affectby_F81,0.8268161984360933,,,,,,,,
,,F1_affectby_F43,0.8268161984360933,,,,,,,,
,,F45_affectby_F79,0.8268161984360933,,,,,,,,
,,F19_affectby_F43,0.8268161984360933,,,,,,,,
,,F2_affectby_F20,0.8268161984360933,,,,,,,,
,,F55_affectby_F7,0.8268161984360933,,,,,,,,
,,F66_affectby_F45,0.8268161984360933,,,,,,,,
,,F28_affectby_F14,0.8268161984360933,,,,,,,,
,,F17_affectby_F33,0.8268161984360933,,,,,,,,
,,F5_affectby_F67,0.8268161984360933,,,,,,,,
,,F15_affectby_F35,0.8268161984360933,,,,,,,,
,,F87_affectby_F54,0.8268161984360933,,,,,,,,
,,F40_affectby_F69,0.8268161984360933,,,,,,,,
,,F3_affectby_F16,0.8291841776670793,,,,,,,,
,,F3_affectby_F43,0.8291841776670793,,,,,,,,
,,F72_affectby_F14,0.8291841776670793,,,,,,,,
,,F32_affectby_F34,0.8291841776670793,,,,,,,,
,,F19_affectby_F44,0.8291841776670793,,,,,,,,
,,F88_affectby_F42,0.8291841776670793,,,,,,,,
,,F71_affectby_F32,0.8291841776670793,,,,,,,,
,,F7_affectby_F11,0.8291841776670793,,,,,,,,
,,F62_affectby_F39,0.8291841776670793,,,,,,,,
,,F68_affectby_F69,0.8291841776670793,,,,,,,,
,,F77_affectby_F86,0.8291841776670793,,,,,,,,
,,F73_affectby_F81,0.8291841776670793,,,,,,,,
,,F78_affectby_F33,0.8315537098395728,,,,,,,,
,,F56_affectby_F34,0.8315537098395728,,,,,,,,
,,F22_affectby_F60,0.8315537098395728,,,,,,,,
,,F37_affectby_F31,0.8315537098395728,,,,,,,,
,,F82_affectby_F26,0.8315537098395728,,,,,,,,
,,F87_affectby_F1,0.8315537098395728,,,,,,,,
,,F26_affectby_F22,0.8315537098395728,,,,,,,,
,,F11_affectby_F32,0.8315537098395728,,,,,,,,
,,F73_affectby_F28,0.8315537098395728,,,,,,,,
,,F69_affectby_F7,0.8315537098395728,,,,,,,,
,,F11_affectby_F54,0.8315537098395728,,,,,,,,
,,F32_affectby_F4,0.8315537098395728,,,,,,,,
,,F71_affectby_F52,0.8315537098395728,,,,,,,,
,,F80_affectby_F38,0.8315537098395728,,,,,,,,
,,F56_affectby_F80,0.833924774078371,,,,,,,,
,,F62_affectby_F78,0.833924774078371,,,,,,,,
,,F15_affectby_F31,0.833924774078371,,,,,,,,
,,F52_affectby_F75,0.833924774078371,,,,,,,,
,,F28_affectby_F52,0.833924774078371,,,,,,,,
,,F56_affectby_F86,0.833924774078371,,,,,,,,
,,F37_affectby_F58,0.833924774078371,,,,,,,,
,,F79_affectby_F77,0.833924774078371,,,,,,,,
,,F75_affectby_F62,0.833924774078371,,,,,,,,
,,F50_affectby_F70,0.833924774078371,,,,,,,,
,,F50_affectby_F73,0.833924774078371,,,,,,,,
,,F23_affectby_F69,0.833924774078371,,,,,,,,
,,F87_affectby_F48,0.833924774078371,,,,,,,,
,,F49_affectby_F47,0.833924774078371,,,,,,,,
,,F42_affectby_F52,0.833924774078371,,,,,,,,
,,F78_affectby_F65,0.8362973494664835,,,,,,,,
,,F87_affectby_F57,0.8362973494664835,,,,,,,,
,,F28_affectby_F5,0.8362973494664835,,,,,,,,
,,F18_affectby_F27,0.8362973494664835,,,,,,,,
,,F79_affectby_F40,0.8362973494664835,,,,,,,,
,,F66_affectby_F1,0.8362973494664835,,,,,,,,
,,F38_affectby_F33,0.8362973494664835,,,,,,,,
,,F72_affectby_F40,0.8362973494664835,,,,,,,,
,,F72_affectby_F36,0.8362973494664835,,,,,,,,
,,F68_affectby_F10,0.8362973494664835,,,,,,,,
,,F27_affectby_F46,0.8362973494664835,,,,,,,,
,,F5_affectby_F47,0.8362973494664835,,,,,,,,
,,F31_affectby_F20,0.8386714150452502,,,,,,,,
,,F74_affectby_F5,0.8386714150452502,,,,,,,,
,,F69_affectby_F76,0.8386714150452502,,,,,,,,
,,F67_affectby_F54,0.8386714150452502,,,,,,,,
,,F24_affectby_F18,0.8386714150452502,,,,,,,,
,,F6_affectby_F56,0.8386714150452502,,,,,,,,
,,F7_affectby_F59,0.8386714150452502,,,,,,,,
,,F49_affectby_F40,0.8386714150452502,,,,,,,,
,,F49_affectby_F16,0.8386714150452502,,,,,,,,
,,F42_affectby_F37,0.8386714150452502,,,,,,,,
,,F5_affectby_F77,0.8386714150452502,,,,,,,,
,,F30_affectby_F21,0.8386714150452502,,,,,,,,
,,F45_affectby_F46,0.8386714150452502,,,,,,,,
,,F43_affectby_F74,0.8386714150452502,,,,,,,,
,,F60_affectby_F46,0.8386714150452502,,,,,,,,
,,F20_affectby_F10,0.8386714150452502,,,,,,,,
,,F16_affectby_F23,0.8410469498155266,,,,,,,,
,,F28_affectby_F33,0.8410469498155266,,,,,,,,
,,F57_affectby_F78,0.8410469498155266,,,,,,,,
,,F81_affectby_F81,0.8410469498155266,,,,,,,,
,,F31_affectby_F42,0.8410469498155266,,,,,,,,
,,F56_affectby_F12,0.8410469498155266,,,,,,,,
,,F60_affectby_F40,0.8410469498155266,,,,,,,,
,,F24_affectby_F81,0.8410469498155266,,,,,,,,
,,F28_affectby_F19,0.8410469498155266,,,,,,,,
,,F9_affectby_F11,0.8410469498155266,,,,,,,,
,,F27_affectby_F70,0.8410469498155266,,,,,,,,
,,F18_affectby_F76,0.8410469498155266,,,,,,,,
,,F38_affectby_F3,0.8410469498155266,,,,,,,,
,,F45_affectby_F60,0.8410469498155266,,,,,,,,
